Text,User,Date,Time
Can’t make it to today’s @UMassFootball spring game but I’m there in spirit! Tell the bros I say what’s up!! Good luck today fellas! #UMass https://t.co/sd2Gzx9RpZ,BrandonLondonTV,2023-04-29,14:28:13
"2️⃣4️⃣ hours until our #UMassGives Spaces, hosted by @Burnham_Jay. Our special guests are listed below! Be sure to set your ⏰ for 7:00 tomorrow night! 

🔗https://t.co/I6TaHK3KGg https://t.co/DX8m1mcP6l",UMassAthletics,2023-04-26,23:03:27
UMassNation I know I made u wait for this.. excited 2 report it’s finally here 👀👀🚩Please welcome back @CoachMattMcCall as our new defensive analyst!! Remember…a mansion is only impenetrable if u have elite defense. I’ll fight Anyone who takes a shot at our mansion #Flagship,Marshmont_63,2023-04-26,01:07:51
"RT @MartyMeehan: Thank you, @CityLine5 and @KarenHolmesWard, for inviting @UMassBoston Chancellor Emeritus Keith Motley and me to talk abou…",CityLine5,2023-04-30,00:31:17
"Season tickets for the 2023 home slate are on sale NOW!

Packages include a ticket all 5 games at McGuirk Alumni Stadium and a TBD neutral site contest with UConn!

Get yours today ➡️ https://t.co/C8iTzz3Nbn

#Flagship🚩 https://t.co/Ntan6wXHKo",UMassFootball,2023-04-29,16:05:00
"Good senior day win! 
On to the A10 semis as a 3-seed. 

#Flagship 🚩 https://t.co/26tedziZ8p",UMassADBamford,2023-04-29,03:18:29
"UMass Memorial Medical Group Physicians is Hiring for a ACADEMIC CRITICAL CARE ANESTHESIOLOGIST.  #CovidHiring #PhysicianJobs #AcademicJobs #SurgeonJobs #MedicineJobs #HospitalJobs
@UMassMemorial @EricDicksonCEO @UMassMemorialHR #UMass
https://t.co/wzUbLAr64T #job",UMassMDRecruit,2023-04-25,23:23:42
Talk about planting the flag 🤩🚩👀…hope to see you there tomorrow! #UMass https://t.co/Hzv6cqp7KG,TheMassCo,2023-04-28,17:28:12
"Back at it tomorrow for one more against the Colonials 

#Flagship🚩 https://t.co/8qLNaGXfR9",UMassSoftball,2023-04-28,21:36:11
Yea Buddy ‼️ #Flagship #dUdeMASS https://t.co/t0pIJQ9WQ4,CoachMLiv,2023-04-28,19:13:09
RT @NorthwestISD_HR: @PTranNHS @NHSTexans Congrats! Can’t wait to see you take care of the #flagship!,PTranNHS,2023-04-28,01:28:54
"👟 @FOOTASYLUM has announced it will be opening the doors to its flagship store on London's Oxford Street later this year, as part of its ambitious expansion programme.

Find out more: https://t.co/vOqwUxW10X

#retailnews #flagship #london https://t.co/ZgRaEwn4ge",etail,2023-05-02,09:39:24
"Final regular season home meet is TODAY!

🏃 Pre-Championship Invite
📍 Amherst, Mass. (UMass Track &amp; Field Complex)
⏰ 10:45 a.m.
📊 https://t.co/Hm1ThNR2uW

#Flagship 🚩 https://t.co/Dt0Dsl10MS",UMass_XC_TF,2023-04-29,12:00:02
"Minutewomen pick up 2 runs in the first

🔼2⃣ | UMass 2, GW 0

#Flagship🚩",UMassSoftball,2023-04-28,19:29:38
RT @UMassMLacrosse: Join us for our final regular season game on Friday at Garber - We will be honoring our 19 seniors &amp; fifth-years postga…,Dun44242977John,2023-04-27,06:00:54
"1⃣Day Left to Support UMass Tennis!

#UMassGives #Flagship🚩

🔗https://t.co/B6SpAipnjn https://t.co/J2kUDZjiCM",UMassTennis,2023-04-27,04:20:00
"Congratulations on an incredible career Justin!!! 👏 Forever proud to call you one of our own.

#NewMass X #Flagship 🚩 https://t.co/Nc6iMHkyIK",UMassHockey,2023-04-24,17:42:00
"@SagED_UP When I was at #UMass, I loved Friendly's, and the one that was here in the West Palm Beach area closed down a few years back, and I miss it.  Right now, here in West Palm, it's Hoffman's Chocolates, but I have to give a shout-out to Stroh's Ice Cream up in Bloomfield Twp., Mich.",CrimsonTideWes,2023-05-03,01:53:32
"For anyone who was unable to see #UMass' spring game broadcast yesterday or attend in person, the link to the entire game can be found here: https://t.co/yRUCFhlJut",FightMA247,2023-04-30,15:36:10
"A view from above 🌇 

#SceneAtUMass #UMassAmherst #sunset https://t.co/B0HHyK8Ei2",UMassAmherst,2023-04-30,23:37:10
"Our power hour has arrived 12-1pm! If you miss this, the fundraiser is still open until tmrw night! Thanks! #umassgives #givehappy @UMass_anthro @SBS_UMass @UMassGradSchool
@UMassAmherst @KindaCamp @KasankaTrust
https://t.co/5vo5pGpFqq",MandyMonkey02,2023-04-26,16:07:31
'24 QB holds a #UMass offer https://t.co/4yxS9QaebF,FightMA247,2023-04-26,21:43:43
"The Innovation Challenge final is ONE WEEK week away! These 5 finalists will pitch to our judges for the $60,000 grand prize. Who will take home the most money? 

📌 May 3rd
📍 Old Chapel
⏰ 5:00-8:00 PM

#entrepreneur #umass #umassamherst #business #isenberg #money https://t.co/jVyUl7vKnp",E_HustleUMass,2023-04-26,14:47:10
"Our graduate students took the trip of a lifetime to the UK, with visits to @premierleague @F1 @Wimbledon and many more. These trips are possible through generous gifts during #UMassGives! 

☕️⚽️🏎️🏏🎾🇬🇧 https://t.co/KxlkdumNH9",McCormackUMass,2023-04-27,16:03:54
"RT @PartyInKeyWest: All aboard another week in paradise. ⚓ #keywest #westernschooner #flagship 📷 @ahlexdiego

More: https://t.co/QtRb8xssq5…",BellaVita_KeyW,2023-05-02,19:34:31
"Laxbacker Nation,🦍🥍 thank you for showing up on Day 1⃣ of UMassGives! Let's bring the energy for Day 2⃣!!

#UMassGives #Flagship🚩

🔗https://t.co/BZDN7xCf4c https://t.co/xIetYN8gFF",UMassMLacrosse,2023-04-27,00:00:01
"RT @UMassLacrosse: UMassGives has officially started! Support your 2023 A10 Regular Season Champions 🏆 over the next 2⃣Days!

#UMassGives #…",kathyseibel2,2023-04-26,13:14:00
Random card from my collection #1 Marcus Camby Flawless auto num /25 #umass #thehobby #whodoyoucollect https://t.co/wo4Lajn0zN,toolzz360,2023-04-28,13:26:57
Appreciate my guy @coachalexmiller for stopping by the Hill today! #Flagship🚩🚩🚩#SparkTheFlint https://t.co/J9Upxk0HoH,CoachP_eterson,2023-05-03,02:29:56
"RT @UMassSoftball: Some #A10SB action for your Wednesday afternoon!

Presented by @MassGenBrigham

🆚 @RhodySoftball 
📍 Amherst, Mass. (Sort…",HHDSSoftball,2023-04-26,22:53:26
"Welcome to Day 2 of #UMassGives! We still have a whole day to gather support for students like Emmi, who speaks highly of the skills and confidence UWiL gave her. Can you ask two friends to support UWiL this morning? #ucanuwil  https://t.co/zDpYggseWL https://t.co/GSgv6IRDI8",UMassUWiL,2023-04-27,13:37:51
Boston Celtics: Heather started the #Move4Heather challenge shortly after her diagnosis in August of… #Rumors #BostonCeltics #TeamCeltics #Celtics #CelticsTalk https://t.co/DGKtCaCS3A,CelticsViews,2023-05-02,01:05:02
"Champion trees are standouts, the biggest and best of their species in Massachusetts. #UMass has nine on their campus. Join Head of Grounds Todd Cournoyer @UMassFacilities for a closer look at three of them. #ArborDay #ArborDay2023 @arborday @AmericanForests https://t.co/wRXHVoP9zZ",UMassAmherst,2023-04-28,20:38:35
I have to give a huge shout out to my UMass College teammate Dwight Robinson and his apparel brand @JumpShotBrand if you are interested in purchasing some gear now is the time! #UMassAlumni https://t.co/4U6dUK7IBf,coachbenalbert,2023-04-30,17:11:34
"Joy in Mudville! 🎉💕⚾️⚾️

 #redsox  https://t.co/VhVybJIR4v",trentjohnsen,2023-05-03,16:59:01
"RT @ngmauctions: The #RedSox do it again! Have yourself a night #ConnorWong 

#SoxWin 7-6! 

#LGRS #DirtyWater  https://t.co/ncxxemiSug",BLACKGOLDVAULT2,2023-05-03,16:17:45
"Jayson Tatum taking the floor for warmups in Atlanta for a pivotal game 6 #TrueToAtlanta  #CelticPride #Move4Heather 

@3ptCnvrsn https://t.co/ozaUjWp9Pk",GuruKnowsRadio,2023-04-27,23:09:06
David ortiz should of won the mvp award in 2016. Debate your moms. #RedSox,40Rackz_Jay,2023-05-03,16:53:05
"Connor Wong is just ridiculous right now.

Goes over the Monster to give #Redsox a 7-6 lead bot8. Second home run in as many at-bats.

He's 9 for his last 12 with 3 homers. #Bluejays",Wilnerness,2023-05-03,01:41:21
Wow connor Wong  hets his 2nd HR of the night!!! #RedSox,dph_stfu,2023-05-03,01:41:07
"RT @RochieWBZ: Also, tip of the cap to tanner Houck for battling through 6 innings....and to Josh Winckowski for getting his first career s…",2010Erinbrooke,2023-05-03,02:14:41
"Oh what a view of a beautiful ship 😍

#cunard #cunarder #flagship #qm2 #carnivaluk #carnivalcorporation #nauticallyspeaking https://t.co/iUmDRHbL3G",nauticallyspeak,2023-04-27,23:48:43
"Because of you, #UMassGives 2023 was an incredible success! Together, we raised $2,586,402 from 9,190 gifts that will immediately impact our students as they prepare to become tomorrow’s inspired leaders, change-makers, and innovators. 
▶️ Get the details: https://t.co/0Quf6mIyS7 https://t.co/nckaLBey0x",UMassAmherst,2023-04-28,17:30:00
RT @KenDavidoff: Thanks so much to the #RedSox for welcoming our @EndicottCollege Sports Journalism class last night. We had an amazing vis…,kaileighgrieb,2023-05-03,16:42:17
"Scoreless at the top of the 4th 

#Flagship🚩",UMassSoftball,2023-04-28,16:42:10
Thank you to all who supported the English Department during #UMassGives! https://t.co/qYjGFKqnl9,UMassEnglish,2023-04-28,17:00:39
RT @AlumniUMass: Thank you to all of our alumni and friends who came together to make #UMassGives a tremendous success! https://t.co/K59DMI…,coachbrez,2023-05-02,15:18:42
RT @MLBDailyDingers: 5/3/1999: Rookie Creighton Gubanich became the fourth #MLB player to launch a grand slam for his first big-league hit.…,THERobertL,2023-05-03,17:26:59
"What we’ve learned in first 30 games of MLB season, from pitch clock to Rays to A’s #BostonRedSox #RedSox #RedSoxNation #GoRedSox https://t.co/emvNdshLWI",RedSoxViews,2023-05-03,09:38:00
First red sox game of the year little rain but the home runs made up for it..Great win and even better pedro shirts #dirtywater #RedSox #DingerTuesday,Demoncyborg2236,2023-05-03,03:10:34
"Don't mess this up now boston!

#boston #Massachusetts #redsox #bostonredsox #baseball #MLB",TomGoul40402567,2023-05-03,01:49:46
RT @SomeJuanElse: Wong!! #RedSox,BGOMES8888,2023-05-03,01:44:30
"#BlueJays 0 @ #RedSox 2
[Top 4th, 1 out]:

Batter Timeout.",BlueJaysPBP,2023-05-03,00:05:18
"#RedSox Christian Arroyo homers (1) 404ft on a fly ball to left center off #BlueJays Yusei Kikuchi.

TOR 0 @ BOS 1; BOT 2",mlb_home_runs,2023-05-02,23:38:20
#RedSox' Alex Verdugo regrets criticizing Alek Manoah in podcast interview https://t.co/qRujqaic6s,brendan_camp,2023-05-03,17:21:56
"Great way to start off the week. #UMass President @MartyMeehan &amp; Trustee Imari Paris Jeffries (@askimari) have been named to @BostonMagazine's 2023 list of the ""Most Influential Bostonians."" Full list: https://t.co/CSYaPUfoGk @EmbraceBOS #leadership #boston #diversityandinclusion https://t.co/kxMR1SvYtT",UMass,2023-04-24,17:00:30
"Get ready for another great match tonight with the Toronto Blue Jays playing against the Boston Red Sox. It's going to be a close match, so who do you think will emerge victorious? ⚾️
#RedSox #MLB 
https://t.co/fcEvv4Js5A https://t.co/tzMG3lIOiG",RedzoneRewards,2023-05-03,17:30:29
"This was one of those, “holy crap I’m old” moments. Trying to enjoy the ballgame and see the grandson of one of my favorite players as a kid. #RedSox #MLB #SFGiants https://t.co/yQ37nheKsZ",PunditReview,2023-05-03,17:01:20
"Who else is excited to see Alex Verdugo take on Alek Manoah tonight? 

Verdugo is 7-16 in his career off Manoah

.438 BA, 2 2B, 1 HR, 3 RBI, 1.221 OPS

This should be fun. 

#RedSox #DirtyWater  https://t.co/C9qX2rBNXs",AntOnTheCape,2023-05-03,17:13:36
"Connor. Wong,

💣 

#RedSox",SawxTakes,2023-05-03,01:40:58
"#BlueJays 6 @ #RedSox 3 [T5-2o]:

Daulton Varsho homers (3): fly ball to RCF (3-run)

Hit: 406ft, 106.6mph, 27°🚀

Pitch: 87.6mph Splitter (RHP Tanner Houck, 4)",DingerTracker,2023-05-03,00:32:46
"#RedSox catchers are third in the majors in OPS (.839). The league average is .705.

The platoon of McGuire and Wong has worked well.

But they also have a BABIP of .423 and the league average is .289. So regression is coming like a runaway train at some point.",PeteAbe,2023-05-03,17:26:03
It's almost time...Power Hour time! Join us on April 26th at 10 AM to donate to McCormack during #UMassGives https://t.co/tJUMytxn4m,McCormackUMass,2023-04-24,16:55:13
THAT’S A WONG DINGER!!!! TIE BALL GAME #RedSox,BennySportsTalk,2023-05-03,01:01:32
"The #A10WLAX Co-Offensive Player of the Year ⤵️

✨ Fiona McGowan ✨

#Flagship 🚩 https://t.co/Q3DuvMkEdF",UMassLacrosse,2023-05-03,19:00:13
"It's Day 2 of #UMassGives!

Giving today will help us grow two wonderful programs.

The Spaulding-Smith Fellowship 
The Research Enhancement and Leadership (REAL) Fellowship 

Read more about the fellowships and donate today! 
https://t.co/xZSlVnoHJf",UMassGradSchool,2023-04-27,13:38:55
"The #A10WTEN Championship bracket is set...🎾

We earn the No. 3️⃣ seed and earn a bye into the Quarterfinals on Friday!

📰 https://t.co/eR2aDw7zHK

#Flagship🚩 https://t.co/VR1W0tHSU7",UMassTennis,2023-04-24,18:51:39
"Hobart closes the gap to 11-9 with 5:37 to play

#GorillaLacrosse🦍 x #Flagship🚩",UMassMLacrosse,2023-04-28,22:44:05
"TOBIN FOR THE TIE! 🔥

#GorillaLacrosse🦍 x #Flagship🚩 https://t.co/5S9Yi9FbiX",UMassMLacrosse,2023-04-28,21:48:48
"Toth doubles for the second time today and drives in Justin Blumenthal!

His two doubles on the day, mark a career high!

M7 | UMass 6, St. Bonaventure 3

#Flagship 🚩",UMassBaseball,2023-04-28,16:25:22
"'Painful' #layoffs announced as #ViceMedia cancels #flagship #show
https://t.co/AGWzdPOVAO",tbsnewsdotnet,2023-04-28,14:57:19
"#RedSox are now 17-14 on the season. 12 of the 17 win have been in come-from-behind fashion.

No other #MLB team has more than 9 come-from-behind wins so far in 2023.",RSNStats,2023-05-03,02:37:30
Red Sox are undefeated in the Month of May. #RedSox #facts,Utownwarrior,2023-05-03,01:56:48
6th time #RedSox have recorded 3+ home runs in a game this season. BOS is 4-1 in previous such games. Season high is 4 HRs (twice).,RSNStats,2023-05-03,01:04:00
"Happy Wednesday Game Day! 🤝

Presented by @MassGenBrigham 

🆚 @MerrimackSB 
📍 Amherst, Mass. (Sortino Field)
⏰ 3 p.m.
📊 https://t.co/PYiaeA1IsH
💻 ESPN+ (https://t.co/4hxjCZpcCV)

#Flagship 🚩 https://t.co/f2yyR11v8h",UMassSoftball,2023-05-03,14:00:02
"THANK YOU UMass XC/Track &amp; Field Family! We are in the final 6⃣hours of #UMassGives and we have felt the love over the past 2 days!

Just 2⃣more gifts to unlock Heather Palmer's gift! Let's cross the finish line together!!

#UMassGives #Flagship🚩

🔗https://t.co/nPFd0HoHpx https://t.co/Q47ydMkErE",UMass_XC_TF,2023-04-27,22:00:01
"The Celtics paid tribute to Heather Walker before the start of the game tonight💚 

#Move4Heather @Celtics https://t.co/WaSj7QxXKJ",NBCSCeltics,2023-05-02,00:27:39
"RT @coachFMartin: Hey #Umass we will build our family thru loyalty. Man i can’t wait
#KnockKnock",LABCBasketball,2023-04-29,17:26:34
"#UMassGives is full of opportunities to support innovative SBS programs -- like the @UMass_anthro Comparative Primatology Lab/Kasanka Baboon Project. Any gift over $5 during the 12 - 1 p.m. ET POWER HOUR today, 4/26, can help the program win extra prizes! https://t.co/1cHHbWbVlF https://t.co/l4Iom3QQ7F",SBS_UMass,2023-04-26,15:21:55
"RT @ScrantonRedSox: I'm going to be extremely interested in who AC warms up for the 9th inning tonight with Jansen unavailable again. 
#Red…",ToddWilliams_24,2023-05-03,01:38:03
Great fielding there for #RedSox Christian Arroyo and #BlueJays are gone quietly in the 7th inning.,RSNStats,2023-05-03,01:23:26
"#BlueJays 6 @ #RedSox 4
[Bot 5th, 1 out]:

Mound Visit.",BlueJaysPBP,2023-05-03,00:45:45
"I think Tanner Houck is a starter bur not yet. He needs to earn experience in the ""late"" innings and keep working on the new pitch. #RedSox",RedSoxWS15,2023-05-03,00:40:44
"#BlueJays 0 @ #RedSox 3
[Top 5th, 2 out]:

Mound Visit.",BlueJaysPBP,2023-05-03,00:28:45
"#BlueJays 0 @ #RedSox 3
[Top 5th, 1 out]:

Kevin Kiermaier steals (2) 2nd base.

Springer: 0 for 2, 1 K, 1 LOB",BlueJaysPBP,2023-05-03,00:25:52
"actually I don't have to listen to Carrabis, switched to Chopped and will listen to Castig on WEEI #RedSox",TomJohnson314,2023-05-02,23:57:17
"#BlueJays 0 @ #RedSox 1
[Bot 2nd, 2 out, 🔸]:

Christian Arroyo homers (1) on a fly ball to left center field.

Hit: 404ft, 101.7mph, 29°🚀

Kikuchi: 1.2 IP, 2 H, 1 R, 1 K [28 pitches, 18 strikes]",BlueJaysPBP,2023-05-02,23:38:06
"@JeffreyMBerry No way in hell should a golf course be considered ""open space"" for purposes of grabbing a tax break. Let the grass grow &amp; critters roam, replace fairways with meadows. @wbz @WCVB #RedSox
@MassGovernor @MassDems @MassDemsLatino",ThomCincotta,2023-05-03,02:01:12
"2nd home run by #RedSox Connor Wong came on a 93.1 MPH 4-seam fastball from #BlueJays Erik Swanson. Spin rate was 2,270 RPM. 

Left the bat at 105.2 MPH with a 43° launch angle. Estimated distance was 353 feet with an xBA of .270.",RSNStats,2023-05-03,01:41:09
"@Jared_Carrabis Here's your invite to the Cape. It includes more lobstah than you can handle!
#RedSox #DirtyWater",oldschooldiver,2023-05-03,00:08:17
"In the outfield for the #RedSox from left to right are Rob Refsnyder, Raimel Tapia, and Alex Verdugo.",RSNStats,2023-05-02,23:29:12
"#BlueJays 6 @ #RedSox 7
[Bot 8th, 2 out]:

Alex Verdugo grounds out, 2B Whit Merrifield to 1B Vladimir Guerrero Jr.

Hit: 69ft, 102.8mph, 2°

Swanson: 0.2 IP, 1 H, 1 R [9 pitches, 6 strikes]",BlueJaysPBP,2023-05-03,01:42:33
"I am so proud of these awesome faculty. This is a coalition that is absolutely for the common good. Go UMass!

#blackmaternalhealth #blackintech #knowledge #healingcircle #blackexcellence #excellence #umassamherst  #womenempowerment #simplythebest https://t.co/sm3CJ46YKo",ErikaLynnHead,2023-04-25,09:27:23
